Name:
deptinst1

Lecture slots:
MO,  8:00, 2, 1, 0
MO,  9:00, 5, 0, 0
MO, 10:00, 5, 0, 0
MO, 11:00, 5, 0, 0
MO, 12:00, 5, 0, 0
MO, 13:00, 5, 0, 0
MO, 14:00, 5, 0, 0
MO, 15:00, 5, 0, 0
MO, 16:00, 5, 0, 0
MO, 17:00, 5, 0, 0
MO, 18:00, 1, 0, 0
MO, 19:00, 1, 0, 0
MO, 20:00, 1, 0, 0
TU,  8:00, 2, 1, 0
TU,  9:30, 5, 0, 0
TU, 11:00, 5, 0, 0
TU, 12:30, 5, 0, 0
TU, 14:00, 5, 0, 0
TU, 15:30, 5, 0, 0
TU, 17:00, 5, 0, 0
TU, 18:30, 1, 0, 0

Tutorial slots:
MO,  8:00, 2, 1, 0
MO,  9:00, 6, 3, 0
MO, 10:00, 6, 3, 0
MO, 11:00, 6, 3, 0
MO, 12:00, 6, 3, 0
MO, 13:00, 6, 3, 0
MO, 14:00, 6, 3, 0
MO, 15:00, 6, 3, 0
MO, 16:00, 6, 3, 0
MO, 17:00, 6, 3, 0
MO, 18:00, 2, 0, 0
MO, 19:00, 2, 0, 0
MO, 20:00, 2, 0, 0
TU,  8:00, 2, 1, 0
TU,  9:00, 6, 3, 0
TU, 10:00, 6, 3, 0
TU, 11:00, 6, 3, 0
TU, 12:00, 6, 3, 0
TU, 13:00, 6, 3, 0
TU, 14:00, 6, 3, 0
TU, 15:00, 6, 3, 0
TU, 16:00, 6, 3, 0
TU, 17:00, 6, 3, 0
TU, 18:00, 2, 0, 0
TU, 19:00, 2, 0, 0
TU, 20:00, 2, 0, 0
FR,  8:00, 2, 0, 0
FR, 10:00, 6, 0, 0
FR, 12:00, 6, 0, 0
FR, 14:00, 6, 0, 0
FR, 16:00, 6, 0, 0
FR, 18:00, 2, 0, 0

Lectures:
CPSC 203 LEC 01, false
CPSC 203 LEC 02 TUT 11, false
CPSC 203 LEC 02 TUT 12, false
CPSC 203 LEC 03 TUT 13, false
CPSC 203 LEC 03 TUT 14, false
CPSC 203 LEC 03 TUT 15, false
CPSC 203 LEC 03 TUT 16, false
CPSC 203 LEC 03 TUT 17, false
CPSC 203 LEC 03 TUT 18, false
CPSC 203 LEC 04 TUT 19, false
CPSC 203 LEC 04 TUT 20, false
CPSC 203 LEC 04 TUT 21, false
CPSC 203 LEC 04 TUT 22, false
CPSC 203 LEC 04 TUT 23, false
CPSC 203 LEC 04 TUT 24, false
CPSC 203 LEC 95 TUT 90, false
CPSC 203 LEC 95 TUT 95, false
CPSC 203 LEC 95 TUT 96, false
CPSC 203 LEC 95 TUT 97, false
CPSC 203 LEC 95 TUT 98, false
CPSC 203 LEC 95 TUT 99, false
CPSC 215 LEC 01 TUT 01, false
CPSC 215 LEC 01 TUT 02, false
CPSC 215 LEC 01 TUT 03, false
CPSC 215 LEC 01 TUT 04, false
CPSC 231 LEC 01 TUT 01, false
CPSC 231 LEC 01 TUT 02, false
CPSC 231 LEC 01 TUT 03, false
CPSC 231 LEC 01 TUT 04, false
CPSC 231 LEC 01 TUT 05, false
CPSC 231 LEC 01 TUT 06, false
CPSC 233 TUT 01, false
CPSC 233 TUT 02, false
CPSC 233 TUT 03, false
CPSC 233 TUT 04, false
CPSC 233 TUT 05, false
CPSC 233 TUT 06, false
CPSC 233 TUT 07, false
CPSC 265 LEC 01 TUT 01, false
CPSC 265 LEC 01 TUT 02, false
CPSC 265 LEC 01 TUT 03, false
CPSC 265 LEC 01 TUT 04, false
CPSC 265 LEC 02 TUT 05, false
CPSC 265 LEC 02 TUT 06, false
CPSC 265 LEC 02 TUT 07, false
CPSC 265 LEC 02 TUT 08, false
CPSC 351 LEC 01 TUT 01, false
CPSC 351 LEC 01 TUT 02, false
CPSC 351 LEC 01 TUT 03, false
CPSC 331 LEC 01 TUT 01, false
CPSC 331 LEC 01 TUT 02, false
CPSC 331 LEC 01 TUT 03, false
CPSC 331 LEC 01 TUT 04, false
CPSC 333 LEC 01 TUT 01, false
CPSC 335 LEC 01 TUT 01, false
CPSC 335 LEC 01 TUT 02, false
CPSC 349 LEC 01 TUT 01, false
CPSC 349 LEC 01 TUT 02, false
CPSC 349 LEC 01 TUT 03, false
CPSC 355 LEC 01 TUT 01, false
CPSC 411 LEC 01 TUT 01, false
CPSC 411 LEC 01 TUT 02, false
CPSC 411 LEC 01 TUT 03, false
CPSC 411 LEC 01 TUT 04, false
CPSC 413 LEC 01 TUT 01, false
CPSC 413 LEC 01 TUT 02, false
CPSC 413 LEC 01 TUT 03, false
CPSC 421 TUT 01, false
CPSC 433 TUT 01, false
CPSC 433 TUT 02, false
CPSC 441 LEC 01 TUT 01, false
CPSC 441 LEC 01 TUT 02, false
CPSC 441 LEC 01 TUT 03, false
CPSC 441 LEC 02 TUT 04, false
CPSC 441 LEC 02 TUT 05, false
CPSC 441 LEC 02 TUT 06, false
CPSC 453 TUT 01, false
CPSC 453 TUT 02, false
CPSC 453 TUT 03, false
CPSC 453 TUT 04, false
CPSC 455 TUT 01, false
CPSC 455 TUT 02, false
CPSC 457 LEC 01 TUT 01, false
CPSC 457 LEC 01 TUT 02, false
CPSC 457 LEC 02 TUT 03, false
CPSC 457 LEC 02 TUT 04, false
CPSC 471 TUT 01, false
CPSC 471 TUT 02, false
CPSC 471 TUT 03, false
CPSC 471 TUT 04, false
CPSC 481 LEC 01 TUT 01, false
CPSC 481 LEC 01 TUT 02, false
CPSC 481 LEC 01 TUT 03, false
CPSC 481 LEC 01 TUT 04, false
CPSC 510 TUT 01, false
CPSC 511 TUT 01, false
CPSC 517 TUT 01, false
CPSC 519 TUT 01, false
CPSC 523 TUT 01, false
CPSC 525 TUT 01, false
CPSC 557 TUT 01, false
CPSC 559 TUT 01, false
CPSC 559 TUT 02, false
CPSC 565 TUT 01, false
CPSC 565 TUT 02, false
CPSC 581 TUT 01, false
CPSC 581 TUT 02, false
CPSC 587 TUT 01, false
CPSC 587 TUT 02, false
CPSC 589 TUT 01, false
CPSC 589 TUT 02, false
CPSC 591 TUT 01, false
CPSC 591 TUT 02, false
CPSC 594 TUT 01, false
SENG 311 TUT 01, false
SENG 311 TUT 02, false
SENG 311 TUT 03, false
SENG 411 TUT 01, false
SENG 411 TUT 02, false
SENG 411 TUT 03, false
SENG 411 TUT 04, false
SENG 411 TUT 05, false
SENG 511 TUT 01, false
SENG 511 TUT 02, false
SENG 513 TUT 01, false

Not compatible:
CPSC 203 LEC 01 TUT 01, CPSC 203 LEC 01 TUT 02
CPSC 203 LEC 01 TUT 01, CPSC 203 LEC 01 TUT 03
CPSC 203 LEC 01 TUT 01, CPSC 203 LEC 01 TUT 04
CPSC 203 LEC 01 TUT 01, CPSC 203 LEC 01 TUT 05
CPSC 203 LEC 01 TUT 01, CPSC 203 LEC 01 TUT 06
CPSC 203 LEC 01 TUT 02, CPSC 203 LEC 01 TUT 03
CPSC 203 LEC 01 TUT 02, CPSC 203 LEC 01 TUT 04
CPSC 203 LEC 01 TUT 02, CPSC 203 LEC 01 TUT 05
CPSC 203 LEC 01 TUT 02, CPSC 203 LEC 01 TUT 06
CPSC 203 LEC 01 TUT 03, CPSC 203 LEC 01 TUT 04
CPSC 203 LEC 01 TUT 03, CPSC 203 LEC 01 TUT 05
CPSC 203 LEC 01 TUT 03, CPSC 203 LEC 01 TUT 06
CPSC 203 LEC 01 TUT 04, CPSC 203 LEC 01 TUT 05
CPSC 203 LEC 01 TUT 04, CPSC 203 LEC 01 TUT 06
CPSC 203 LEC 02 TUT 07, CPSC 203 LEC 02 TUT 08
CPSC 203 LEC 02 TUT 07, CPSC 203 LEC 02 TUT 09
CPSC 203 LEC 02 TUT 07, CPSC 203 LEC 02 TUT 10
CPSC 203 LEC 02 TUT 07, CPSC 203 LEC 02 TUT 11
CPSC 203 LEC 02 TUT 07, CPSC 203 LEC 02 TUT 12
CPSC 203 LEC 02 TUT 08, CPSC 203 LEC 02 TUT 09
CPSC 203 LEC 02 TUT 08, CPSC 203 LEC 02 TUT 10
CPSC 203 LEC 02 TUT 08, CPSC 203 LEC 02 TUT 11
CPSC 203 LEC 02 TUT 08, CPSC 203 LEC 02 TUT 12
CPSC 203 LEC 02 TUT 09, CPSC 203 LEC 02 TUT 10
CPSC 203 LEC 02 TUT 09, CPSC 203 LEC 02 TUT 11
CPSC 203 LEC 02 TUT 09, CPSC 203 LEC 02 TUT 12
CPSC 203 LEC 02 TUT 10, CPSC 203 LEC 02 TUT 11
CPSC 203 LEC 02 TUT 10, CPSC 203 LEC 02 TUT 12
CPSC 203 LEC 03 TUT 13, CPSC 203 LEC 03 TUT 14
CPSC 203 LEC 03 TUT 13, CPSC 203 LEC 03 TUT 15
CPSC 203 LEC 03 TUT 13, CPSC 203 LEC 03 TUT 16
CPSC 203 LEC 03 TUT 13, CPSC 203 LEC 03 TUT 17
CPSC 203 LEC 03 TUT 13, CPSC 203 LEC 03 TUT 18
CPSC 203 LEC 03 TUT 14, CPSC 203 LEC 03 TUT 15
CPSC 203 LEC 03 TUT 14, CPSC 203 LEC 03 TUT 16
CPSC 203 LEC 03 TUT 14, CPSC 203 LEC 03 TUT 17
CPSC 203 LEC 03 TUT 14, CPSC 203 LEC 03 TUT 18
CPSC 203 LEC 03 TUT 15, CPSC 203 LEC 03 TUT 16
CPSC 203 LEC 03 TUT 15, CPSC 203 LEC 03 TUT 17
CPSC 203 LEC 03 TUT 15, CPSC 203 LEC 03 TUT 18
CPSC 203 LEC 03 TUT 16, CPSC 203 LEC 03 TUT 17
CPSC 203 LEC 03 TUT 16, CPSC 203 LEC 03 TUT 18
CPSC 203 LEC 04 TUT 19, CPSC 203 LEC 04 TUT 20
CPSC 203 LEC 04 TUT 19, CPSC 203 LEC 04 TUT 21
CPSC 203 LEC 04 TUT 19, CPSC 203 LEC 04 TUT 22
CPSC 203 LEC 04 TUT 19, CPSC 203 LEC 04 TUT 23
CPSC 203 LEC 04 TUT 19, CPSC 203 LEC 04 TUT 24
CPSC 203 LEC 04 TUT 20, CPSC 203 LEC 04 TUT 21
CPSC 203 LEC 04 TUT 20, CPSC 203 LEC 04 TUT 22
CPSC 203 LEC 04 TUT 20, CPSC 203 LEC 04 TUT 23
CPSC 203 LEC 04 TUT 20, CPSC 203 LEC 04 TUT 24
CPSC 203 LEC 04 TUT 21, CPSC 203 LEC 04 TUT 22
CPSC 203 LEC 04 TUT 21, CPSC 203 LEC 04 TUT 23
CPSC 203 LEC 04 TUT 21, CPSC 203 LEC 04 TUT 24
CPSC 203 LEC 04 TUT 22, CPSC 203 LEC 04 TUT 23
CPSC 203 LEC 04 TUT 22, CPSC 203 LEC 04 TUT 24
CPSC 203 LEC 95 TUT 95, CPSC 203 LEC 95 TUT 90
CPSC 203 LEC 95 TUT 95, CPSC 203 LEC 95 TUT 96
CPSC 203 LEC 95 TUT 95, CPSC 203 LEC 95 TUT 97
CPSC 203 LEC 95 TUT 95, CPSC 203 LEC 95 TUT 98
CPSC 203 LEC 95 TUT 95, CPSC 203 LEC 95 TUT 99
CPSC 203 LEC 95 TUT 96, CPSC 203 LEC 95 TUT 90
CPSC 203 LEC 95 TUT 96, CPSC 203 LEC 95 TUT 97
CPSC 203 LEC 95 TUT 96, CPSC 203 LEC 95 TUT 98
CPSC 203 LEC 95 TUT 96, CPSC 203 LEC 95 TUT 99
CPSC 203 LEC 95 TUT 97, CPSC 203 LEC 95 TUT 90
CPSC 203 LEC 95 TUT 97, CPSC 203 LEC 95 TUT 98
CPSC 203 LEC 95 TUT 97, CPSC 203 LEC 95 TUT 99
CPSC 203 LEC 95 TUT 98, CPSC 203 LEC 95 TUT 90
CPSC 203 LEC 95 TUT 98, CPSC 203 LEC 95 TUT 99
CPSC 215 LEC 01 TUT 01, CPSC 215 LEC 01 TUT 02
CPSC 215 LEC 01 TUT 01, CPSC 215 LEC 01 TUT 03
CPSC 215 LEC 01 TUT 01, CPSC 215 LEC 01 TUT 04
CPSC 215 LEC 01 TUT 02, CPSC 215 LEC 01 TUT 03
CPSC 215 LEC 01 TUT 02, CPSC 215 LEC 01 TUT 04
CPSC 231 LEC 01 TUT 01, CPSC 231 LEC 01 TUT 02
CPSC 231 LEC 01 TUT 01, CPSC 231 LEC 01 TUT 03
CPSC 231 LEC 01 TUT 01, CPSC 231 LEC 01 TUT 04
CPSC 231 LEC 01 TUT 01, CPSC 231 LEC 01 TUT 05
CPSC 231 LEC 01 TUT 01, CPSC 231 LEC 01 TUT 06
CPSC 231 LEC 01 TUT 02, CPSC 231 LEC 01 TUT 03
CPSC 231 LEC 01 TUT 02, CPSC 231 LEC 01 TUT 04
CPSC 231 LEC 01 TUT 02, CPSC 231 LEC 01 TUT 05
CPSC 231 LEC 01 TUT 02, CPSC 231 LEC 01 TUT 06
CPSC 231 LEC 01 TUT 03, CPSC 231 LEC 01 TUT 04
CPSC 231 LEC 01 TUT 03, CPSC 231 LEC 01 TUT 05
CPSC 231 LEC 01 TUT 03, CPSC 231 LEC 01 TUT 06
CPSC 231 LEC 01 TUT 04, CPSC 231 LEC 01 TUT 05
CPSC 231 LEC 01 TUT 04, CPSC 231 LEC 01 TUT 06
CPSC 233 TUT 01, CPSC 233 TUT 02
CPSC 233 TUT 01, CPSC 233 TUT 03
CPSC 233 TUT 01, CPSC 233 TUT 04
CPSC 233 TUT 01, CPSC 233 TUT 05
CPSC 233 TUT 01, CPSC 233 TUT 06
CPSC 233 TUT 01, CPSC 233 TUT 07
CPSC 233 TUT 02, CPSC 233 TUT 03
CPSC 233 TUT 02, CPSC 233 TUT 04
CPSC 233 TUT 02, CPSC 233 TUT 05
CPSC 233 TUT 02, CPSC 233 TUT 06
CPSC 233 TUT 02, CPSC 233 TUT 07
CPSC 233 TUT 03, CPSC 233 TUT 04
CPSC 233 TUT 03, CPSC 233 TUT 05
CPSC 233 TUT 03, CPSC 233 TUT 06
CPSC 233 TUT 03, CPSC 233 TUT 07
CPSC 233 TUT 04, CPSC 233 TUT 05
CPSC 233 TUT 04, CPSC 233 TUT 06
CPSC 233 TUT 04, CPSC 233 TUT 07
CPSC 233 TUT 05, CPSC 233 TUT 06
CPSC 233 TUT 05, CPSC 233 TUT 07
CPSC 265 LEC 01 TUT 01, CPSC 265 LEC 01 TUT 02
CPSC 265 LEC 01 TUT 01, CPSC 265 LEC 01 TUT 03
CPSC 265 LEC 01 TUT 01, CPSC 265 LEC 01 TUT 04
CPSC 265 LEC 01 TUT 02, CPSC 265 LEC 01 TUT 03
CPSC 265 LEC 01 TUT 02, CPSC 265 LEC 01 TUT 04
CPSC 265 LEC 02 TUT 05, CPSC 265 LEC 02 TUT 06
CPSC 265 LEC 02 TUT 05, CPSC 265 LEC 02 TUT 07
CPSC 265 LEC 02 TUT 05, CPSC 265 LEC 02 TUT 08
CPSC 265 LEC 02 TUT 06, CPSC 265 LEC 02 TUT 07
CPSC 265 LEC 02 TUT 06, CPSC 265 LEC 02 TUT 08
CPSC 351 LEC 01, CPSC 321 LEC 01
CPSC 351 LEC 01, CPSC 331 LEC 01
CPSC 351 LEC 01, CPSC 333 LEC 01
CPSC 351 LEC 01, CPSC 335 LEC 01
CPSC 351 LEC 01, CPSC 349 LEC 01
CPSC 351 LEC 01, CPSC 355 LEC 01
CPSC 351 LEC 01 TUT 01, CPSC 351 LEC 01 TUT 02
CPSC 351 LEC 01 TUT 01, CPSC 351 LEC 01 TUT 03
CPSC 321 LEC 01, CPSC 333 LEC 01
CPSC 321 LEC 01, CPSC 335 LEC 01
CPSC 321 LEC 01, CPSC 349 LEC 01
CPSC 321 LEC 01, CPSC 355 LEC 01
CPSC 331 LEC 01, CPSC 321 LEC 01
CPSC 331 LEC 01, CPSC 333 LEC 01
CPSC 331 LEC 01, CPSC 335 LEC 01
CPSC 331 LEC 01, CPSC 349 LEC 01
CPSC 331 LEC 01, CPSC 355 LEC 01
CPSC 331 LEC 01 TUT 01, CPSC 331 LEC 01 TUT 02
CPSC 331 LEC 01 TUT 01, CPSC 331 LEC 01 TUT 03
CPSC 331 LEC 01 TUT 01, CPSC 331 LEC 01 TUT 04
CPSC 331 LEC 01 TUT 02, CPSC 331 LEC 01 TUT 03
CPSC 331 LEC 01 TUT 02, CPSC 331 LEC 01 TUT 04
CPSC 333 LEC 01, CPSC 335 LEC 01
CPSC 333 LEC 01, CPSC 349 LEC 01
CPSC 333 LEC 01, CPSC 355 LEC 01
CPSC 335 LEC 01, CPSC 349 LEC 01
CPSC 335 LEC 01, CPSC 355 LEC 01
CPSC 349 LEC 01, CPSC 355 LEC 01
CPSC 349 LEC 01 TUT 01, CPSC 349 LEC 01 TUT 02
CPSC 349 LEC 01 TUT 01, CPSC 349 LEC 01 TUT 03
CPSC 411 LEC 01, CPSC 413 LEC 01
CPSC 411 LEC 01, CPSC 421 LEC 01
CPSC 411 LEC 01, CPSC 433 LEC 01
CPSC 411 LEC 01, CPSC 441 LEC 01
CPSC 411 LEC 01, CPSC 441 LEC 02
CPSC 411 LEC 01, CPSC 453 LEC 01
CPSC 411 LEC 01, CPSC 455 LEC 01
CPSC 411 LEC 01, CPSC 457 LEC 01
CPSC 411 LEC 01, CPSC 457 LEC 02
CPSC 411 LEC 01, CPSC 471 LEC 01
CPSC 411 LEC 01, CPSC 481 LEC 01
CPSC 411 LEC 01 TUT 01, CPSC 411 LEC 01 TUT 02
CPSC 411 LEC 01 TUT 01, CPSC 411 LEC 01 TUT 03
CPSC 411 LEC 01 TUT 01, CPSC 411 LEC 01 TUT 04
CPSC 411 LEC 01 TUT 02, CPSC 411 LEC 01 TUT 03
CPSC 411 LEC 01 TUT 02, CPSC 411 LEC 01 TUT 04
CPSC 411 LEC 01 TUT 03, CPSC 411 LEC 01 TUT 04
CPSC 413 LEC 01, CPSC 421 LEC 01
CPSC 413 LEC 01, CPSC 433 LEC 01
CPSC 413 LEC 01, CPSC 441 LEC 01
CPSC 413 LEC 01, CPSC 441 LEC 02
CPSC 413 LEC 01, CPSC 453 LEC 01
CPSC 413 LEC 01, CPSC 455 LEC 01
CPSC 413 LEC 01, CPSC 457 LEC 01
CPSC 413 LEC 01, CPSC 457 LEC 02
CPSC 413 LEC 01, CPSC 471 LEC 01
CPSC 413 LEC 01, CPSC 481 LEC 01
CPSC 413 LEC 01 TUT 01, CPSC 413 LEC 01 TUT 02
CPSC 413 LEC 01 TUT 01, CPSC 413 LEC 01 TUT 03
CPSC 413 LEC 01 TUT 02, CPSC 413 LEC 01 TUT 03
CPSC 421 LEC 01, CPSC 433 LEC 01
CPSC 421 LEC 01, CPSC 441 LEC 01
CPSC 421 LEC 01, CPSC 441 LEC 02
CPSC 421 LEC 01, CPSC 453 LEC 01
CPSC 421 LEC 01, CPSC 455 LEC 01
CPSC 421 LEC 01, CPSC 457 LEC 01
CPSC 421 LEC 01, CPSC 457 LEC 02
CPSC 421 LEC 01, CPSC 471 LEC 01
CPSC 421 LEC 01, CPSC 481 LEC 01
CPSC 433 LEC 01, CPSC 441 LEC 01
CPSC 433 LEC 01, CPSC 441 LEC 02
CPSC 433 LEC 01, CPSC 453 LEC 01
CPSC 433 LEC 01, CPSC 455 LEC 01
CPSC 433 LEC 01, CPSC 457 LEC 01
CPSC 433 LEC 01, CPSC 457 LEC 02
CPSC 433 LEC 01, CPSC 471 LEC 01
CPSC 433 LEC 01, CPSC 481 LEC 01
CPSC 433 TUT 01, CPSC 433 TUT 02
CPSC 441 LEC 01, CPSC 453 LEC 01
CPSC 441 LEC 01, CPSC 455 LEC 01
CPSC 441 LEC 01, CPSC 457 LEC 01
CPSC 441 LEC 01, CPSC 457 LEC 02
CPSC 441 LEC 01, CPSC 471 LEC 01
CPSC 441 LEC 01, CPSC 481 LEC 01
CPSC 441 LEC 01 TUT 01, CPSC 441 LEC 01 TUT 02
CPSC 441 LEC 01 TUT 01, CPSC 441 LEC 01 TUT 03
CPSC 441 LEC 01 TUT 02, CPSC 441 LEC 01 TUT 03
CPSC 441 LEC 02, CPSC 453 LEC 01
CPSC 441 LEC 02, CPSC 455 LEC 01
CPSC 441 LEC 02, CPSC 457 LEC 01
CPSC 441 LEC 02, CPSC 457 LEC 02
CPSC 441 LEC 02, CPSC 471 LEC 01
CPSC 441 LEC 02, CPSC 481 LEC 01
CPSC 441 LEC 02 TUT 04, CPSC 441 LEC 02 TUT 05
CPSC 441 LEC 02 TUT 04, CPSC 441 LEC 02 TUT 06
CPSC 441 LEC 02 TUT 05, CPSC 441 LEC 02 TUT 06
CPSC 453 LEC 01, CPSC 455 LEC 01
CPSC 453 LEC 01, CPSC 457 LEC 01
CPSC 453 LEC 01, CPSC 457 LEC 02
CPSC 453 LEC 01, CPSC 471 LEC 01
CPSC 453 LEC 01, CPSC 481 LEC 01
CPSC 453 TUT 01, CPSC 453 TUT 02
CPSC 453 TUT 01, CPSC 453 TUT 03
CPSC 453 TUT 01, CPSC 453 TUT 04
CPSC 453 TUT 02, CPSC 453 TUT 03
CPSC 453 TUT 02, CPSC 453 TUT 04
CPSC 453 TUT 03, CPSC 453 TUT 04
CPSC 455 LEC 01, CPSC 457 LEC 01
CPSC 455 LEC 01, CPSC 457 LEC 02
CPSC 455 LEC 01, CPSC 471 LEC 01
CPSC 455 LEC 01, CPSC 481 LEC 01
CPSC 455 TUT 01, CPSC 455 TUT 02
CPSC 457 LEC 01, CPSC 471 LEC 01
CPSC 457 LEC 01, CPSC 481 LEC 01
CPSC 457 LEC 01 TUT 01, CPSC 457 LEC 01 TUT 02
CPSC 457 LEC 02, CPSC 471 LEC 01
CPSC 457 LEC 02, CPSC 481 LEC 01
CPSC 457 LEC 02 TUT 03, CPSC 457 LEC 02 TUT 04
CPSC 471 LEC 01, CPSC 481 LEC 01
CPSC 471 TUT 01, CPSC 471 TUT 02
CPSC 471 TUT 01, CPSC 471 TUT 03
CPSC 471 TUT 01, CPSC 471 TUT 04
CPSC 471 TUT 02, CPSC 471 TUT 03
CPSC 471 TUT 02, CPSC 471 TUT 04
CPSC 471 TUT 03, CPSC 471 TUT 04
CPSC 481 LEC 01 TUT 01, CPSC 481 LEC 01 TUT 02
CPSC 481 LEC 01 TUT 01, CPSC 481 LEC 01 TUT 03
CPSC 481 LEC 01 TUT 01, CPSC 481 LEC 01 TUT 04
CPSC 481 LEC 01 TUT 02, CPSC 481 LEC 01 TUT 03
CPSC 481 LEC 01 TUT 02, CPSC 481 LEC 01 TUT 04
CPSC 481 LEC 01 TUT 03, CPSC 481 LEC 01 TUT 04
CPSC 510 LEC 01, CPSC 511 LEC 01
CPSC 510 LEC 01, CPSC 517 LEC 01
CPSC 510 LEC 01, CPSC 519 LEC 01
CPSC 510 LEC 01, CPSC 523 LEC 01
CPSC 510 LEC 01, CPSC 525 LEC 01
CPSC 510 LEC 01, CPSC 557 LEC 01
CPSC 510 LEC 01, CPSC 559 LEC 01
CPSC 510 LEC 01, CPSC 565 LEC 01
CPSC 510 LEC 01, CPSC 581 LEC 01
CPSC 510 LEC 01, CPSC 589 LEC 01
CPSC 510 LEC 01, CPSC 591 LEC 01
CPSC 510 LEC 01, CPSC 594 LEC 01
CPSC 510 TUT 01, CPSC 511 LEC 01
CPSC 510 TUT 01, CPSC 511 TUT 01
CPSC 510 TUT 01, CPSC 517 LEC 01
CPSC 510 TUT 01, CPSC 517 TUT 01
CPSC 510 TUT 01, CPSC 519 LEC 01
CPSC 510 TUT 01, CPSC 519 TUT 01
CPSC 510 TUT 01, CPSC 523 LEC 01
CPSC 510 TUT 01, CPSC 523 TUT 01
CPSC 511 LEC 01, CPSC 517 LEC 01
CPSC 511 LEC 01, CPSC 519 LEC 01
CPSC 511 LEC 01, CPSC 523 LEC 01
CPSC 511 LEC 01, CPSC 525 LEC 01
CPSC 511 LEC 01, CPSC 557 LEC 01
CPSC 511 LEC 01, CPSC 559 LEC 01
CPSC 511 LEC 01, CPSC 565 LEC 01
CPSC 511 LEC 01, CPSC 581 LEC 01
CPSC 511 LEC 01, CPSC 589 LEC 01
CPSC 511 LEC 01, CPSC 591 LEC 01
